|-------Julian Day Number----------|---------ECI Position Vector (km)--------|---------ECI Velocity Vector (km/s)------|
|----------------------------------|-------------|-------------|-------------|-------------|-------------|-------------|
     2459684.255706                ,  2670.243,    3877.768,    4885.211,         -4.252,        5.919,        -2.374
     2459684.255741                ,  2657.470,    3895.501,    4878.060,         -4.263,        5.904,        -2.393
     2459684.255775                ,  2644.667,    3913.190,    4870.854,         -4.273,        5.889,        -2.411
     2459684.255810                ,  2631.834,    3930.834,    4863.592,         -4.283,        5.874,        -2.430
     2459684.255845                ,  2618.970,    3948.432,    4856.273,         -4.293,        5.859,        -2.449
     2459684.255880                ,  2606.076,    3965.986,    4848.899,         -4.303,        5.844,        -2.467
     2459684.255914                ,  2593.153,    3983.494,    4841.470,         -4.313,        5.828,        -2.486
     2459684.255949                ,  2580.200,    4000.957,    4833.984,         -4.323,        5.813,        -2.504
     2459684.255984                ,  2567.217,    4018.373,    4826.443,         -4.332,        5.798,        -2.523
     2459684.256019                ,  2554.205,    4035.744,    4818.847,         -4.342,        5.782,        -2.541
     2459684.256053                ,  2541.163,    4053.068,    4811.195,         -4.352,        5.767,        -2.560
     2459684.256088                ,  2528.093,    4070.346,    4803.488,         -4.362,        5.752,        -2.578
     2459684.256123                ,  2514.993,    4087.577,    4795.725,         -4.371,        5.736,        -2.597
     2459684.256157                ,  2501.865,    4104.761,    4787.908,         -4.381,        5.720,        -2.615
     2459684.256192                ,  2488.708,    4121.899,    4780.035,         -4.390,        5.705,        -2.633
     2459684.256227                ,  2475.522,    4138.989,    4772.108,         -4.400,        5.689,        -2.652
     2459684.256262                ,  2462.308,    4156.031,    4764.125,         -4.409,        5.673,        -2.670
     2459684.256296                ,  2449.066,    4173.026,    4756.088,         -4.419,        5.657,        -2.688
     2459684.256331                ,  2435.796,    4189.973,    4747.996,         -4.428,        5.641,        -2.706
     2459684.256366                ,  2422.498,    4206.872,    4739.850,         -4.437,        5.625,        -2.725
     2459684.256400                ,  2409.172,    4223.723,    4731.649,         -4.447,        5.609,        -2.743
     2459684.256435                ,  2395.818,    4240.526,    4723.394,         -4.456,        5.593,        -2.761
     2459684.256470                ,  2382.437,    4257.280,    4715.084,         -4.465,        5.576,        -2.779
     2459684.256505                ,  2369.029,    4273.985,    4706.720,         -4.474,        5.560,        -2.797
     2459684.256539                ,  2355.594,    4290.641,    4698.303,         -4.483,        5.544,        -2.815
     2459684.256574                ,  2342.131,    4307.248,    4689.831,         -4.492,        5.527,        -2.833
     2459684.256609                ,  2328.642,    4323.805,    4681.305,         -4.501,        5.511,        -2.851
     2459684.256644                ,  2315.126,    4340.313,    4672.725,         -4.510,        5.494,        -2.869
     2459684.256678                ,  2301.583,    4356.771,    4664.092,         -4.519,        5.478,        -2.887
     2459684.256713                ,  2288.014,    4373.179,    4655.405,         -4.527,        5.461,        -2.905
     2459684.256748                ,  2274.419,    4389.537,    4646.665,         -4.536,        5.444,        -2.922
     2459684.256782                ,  2260.798,    4405.845,    4637.871,         -4.545,        5.428,        -2.940
     2459684.256817                ,  2247.151,    4422.102,    4629.023,         -4.553,        5.411,        -2.958
     2459684.256852                ,  2233.478,    4438.309,    4620.123,         -4.562,        5.394,        -2.976
     2459684.256887                ,  2219.779,    4454.465,    4611.169,         -4.570,        5.377,        -2.993
     2459684.256921                ,  2206.055,    4470.569,    4602.163,         -4.579,        5.360,        -3.011
     2459684.256956                ,  2192.306,    4486.623,    4593.103,         -4.587,        5.343,        -3.029
     2459684.256991                ,  2178.532,    4502.625,    4583.991,         -4.596,        5.325,        -3.046
     2459684.257025                ,  2164.732,    4518.575,    4574.826,         -4.604,        5.308,        -3.064
     2459684.257060                ,  2150.908,    4534.473,    4565.608,         -4.612,        5.291,        -3.081
     2459684.257095                ,  2137.059,    4550.320,    4556.338,         -4.620,        5.273,        -3.099
     2459684.257130                ,  2123.186,    4566.114,    4547.016,         -4.629,        5.256,        -3.116
     2459684.257164                ,  2109.288,    4581.856,    4537.641,         -4.637,        5.239,        -3.134
     2459684.257199                ,  2095.366,    4597.546,    4528.214,         -4.645,        5.221,        -3.151
     2459684.257234                ,  2081.420,    4613.182,    4518.735,         -4.653,        5.203,        -3.168
     2459684.257269                ,  2067.450,    4628.766,    4509.204,         -4.661,        5.186,        -3.186
     2459684.257303                ,  2053.457,    4644.297,    4499.621,         -4.668,        5.168,        -3.203
     2459684.257338                ,  2039.440,    4659.774,    4489.986,         -4.676,        5.150,        -3.220
     2459684.257373                ,  2025.399,    4675.198,    4480.300,         -4.684,        5.132,        -3.237
     2459684.257407                ,  2011.336,    4690.569,    4470.562,         -4.692,        5.115,        -3.254
     2459684.257442                ,  1997.249,    4705.886,    4460.773,         -4.699,        5.097,        -3.272
     2459684.257477                ,  1983.139,    4721.148,    4450.933,         -4.707,        5.079,        -3.289
     2459684.257512                ,  1969.007,    4736.357,    4441.041,         -4.715,        5.060,        -3.306
     2459684.257546                ,  1954.852,    4751.511,    4431.098,         -4.722,        5.042,        -3.323
     2459684.257581                ,  1940.675,    4766.611,    4421.104,         -4.730,        5.024,        -3.340
     2459684.257616                ,  1926.475,    4781.656,    4411.060,         -4.737,        5.006,        -3.357
     2459684.257650                ,  1912.254,    4796.646,    4400.965,         -4.744,        4.988,        -3.374
     2459684.257685                ,  1898.010,    4811.581,    4390.819,         -4.752,        4.969,        -3.390
     2459684.257720                ,  1883.744,    4826.462,    4380.622,         -4.759,        4.951,        -3.407
     2459684.257755                ,  1869.457,    4841.286,    4370.376,         -4.766,        4.932,        -3.424
     2459684.257789                ,  1855.149,    4856.055,    4360.079,         -4.773,        4.914,        -3.441
     2459684.257824                ,  1840.819,    4870.769,    4349.731,         -4.780,        4.895,        -3.457
     2459684.257859                ,  1826.468,    4885.427,    4339.334,         -4.787,        4.877,        -3.474
     2459684.257894                ,  1812.097,    4900.028,    4328.887,         -4.794,        4.858,        -3.491
     2459684.257928                ,  1797.704,    4914.574,    4318.390,         -4.801,        4.839,        -3.507
     2459684.257963                ,  1783.291,    4929.063,    4307.844,         -4.808,        4.820,        -3.524
     2459684.257998                ,  1768.857,    4943.495,    4297.247,         -4.815,        4.801,        -3.540
     2459684.258032                ,  1754.403,    4957.871,    4286.602,         -4.821,        4.782,        -3.557
     2459684.258067                ,  1739.929,    4972.190,    4275.907,         -4.828,        4.763,        -3.573
     2459684.258102                ,  1725.435,    4986.452,    4265.163,         -4.835,        4.744,        -3.590
     2459684.258137                ,  1710.922,    5000.657,    4254.370,         -4.841,        4.725,        -3.606
     2459684.258171                ,  1696.388,    5014.804,    4243.528,         -4.848,        4.706,        -3.622
     2459684.258206                ,  1681.835,    5028.894,    4232.637,         -4.854,        4.687,        -3.638
     2459684.258241                ,  1667.263,    5042.926,    4221.697,         -4.861,        4.668,        -3.655
     2459684.258275                ,  1652.672,    5056.900,    4210.709,         -4.867,        4.648,        -3.671
     2459684.258310                ,  1638.062,    5070.817,    4199.673,         -4.873,        4.629,        -3.687
     2459684.258345                ,  1623.433,    5084.675,    4188.588,         -4.879,        4.610,        -3.703
     2459684.258380                ,  1608.785,    5098.475,    4177.455,         -4.886,        4.590,        -3.719
     2459684.258414                ,  1594.119,    5112.216,    4166.274,         -4.892,        4.571,        -3.735
     2459684.258449                ,  1579.434,    5125.899,    4155.045,         -4.898,        4.551,        -3.751
     2459684.258484                ,  1564.732,    5139.523,    4143.768,         -4.904,        4.531,        -3.767
     2459684.258519                ,  1550.011,    5153.088,    4132.443,         -4.910,        4.512,        -3.783
     2459684.258553                ,  1535.273,    5166.593,    4121.071,         -4.916,        4.492,        -3.799
     2459684.258588                ,  1520.517,    5180.040,    4109.652,         -4.922,        4.472,        -3.814
     2459684.258623                ,  1505.744,    5193.427,    4098.185,         -4.927,        4.452,        -3.830
     2459684.258657                ,  1490.953,    5206.755,    4086.671,         -4.933,        4.433,        -3.846
     2459684.258692                ,  1476.146,    5220.022,    4075.110,         -4.939,        4.413,        -3.861
     2459684.258727                ,  1461.321,    5233.230,    4063.502,         -4.944,        4.393,        -3.877
     2459684.258762                ,  1446.480,    5246.378,    4051.848,         -4.950,        4.373,        -3.893
     2459684.258796                ,  1431.622,    5259.466,    4040.146,         -4.955,        4.353,        -3.908
     2459684.258831                ,  1416.747,    5272.493,    4028.399,         -4.961,        4.332,        -3.924
     2459684.258866                ,  1401.857,    5285.460,    4016.605,         -4.966,        4.312,        -3.939
     2459684.258900                ,  1386.950,    5298.366,    4004.765,         -4.972,        4.292,        -3.954
     2459684.258935                ,  1372.027,    5311.212,    3992.878,         -4.977,        4.272,        -3.970
     2459684.258970                ,  1357.089,    5323.996,    3980.946,         -4.982,        4.251,        -3.985
     2459684.259005                ,  1342.135,    5336.720,    3968.968,         -4.987,        4.231,        -4.000
     2459684.259039                ,  1327.165,    5349.382,    3956.944,         -4.992,        4.211,        -4.016
     2459684.259074                ,  1312.181,    5361.983,    3944.875,         -4.997,        4.190,        -4.031
     2459684.259109                ,  1297.181,    5374.522,    3932.760,         -5.002,        4.169,        -4.046
     2459684.259144                ,  1282.167,    5387.000,    3920.600,         -5.007,        4.149,        -4.061
     2459684.259178                ,  1267.137,    5399.415,    3908.395,         -5.012,        4.128,        -4.076
     2459684.259213                ,  1252.094,    5411.769,    3896.145,         -5.017,        4.108,        -4.091
     2459684.259248                ,  1237.035,    5424.061,    3883.850,         -5.022,        4.087,        -4.106
     2459684.259282                ,  1221.963,    5436.290,    3871.511,         -5.026,        4.066,        -4.121
     2459684.259317                ,  1206.877,    5448.457,    3859.127,         -5.031,        4.045,        -4.135
     2459684.259352                ,  1191.776,    5460.562,    3846.698,         -5.036,        4.024,        -4.150
     2459684.259387                ,  1176.663,    5472.604,    3834.225,         -5.040,        4.004,        -4.165
     2459684.259421                ,  1161.535,    5484.583,    3821.708,         -5.045,        3.983,        -4.180
     2459684.259456                ,  1146.394,    5496.499,    3809.148,         -5.049,        3.962,        -4.194
     2459684.259491                ,  1131.241,    5508.352,    3796.543,         -5.053,        3.941,        -4.209
     2459684.259525                ,  1116.074,    5520.142,    3783.894,         -5.058,        3.919,        -4.223
     2459684.259560                ,  1100.894,    5531.869,    3771.202,         -5.062,        3.898,        -4.238
     2459684.259595                ,  1085.702,    5543.532,    3758.467,         -5.066,        3.877,        -4.252
     2459684.259630                ,  1070.497,    5555.131,    3745.688,         -5.070,        3.856,        -4.267
     2459684.259664                ,  1055.280,    5566.667,    3732.867,         -5.074,        3.835,        -4.281
     2459684.259699                ,  1040.051,    5578.139,    3720.002,         -5.078,        3.813,        -4.295
     2459684.259734                ,  1024.810,    5589.547,    3707.095,         -5.082,        3.792,        -4.310
     2459684.259769                ,  1009.557,    5600.890,    3694.144,         -5.086,        3.771,        -4.324
     2459684.259803                ,  994.292,    5612.170,    3681.152,         -5.090,        3.749,        -4.338
     2459684.259838                ,  979.016,    5623.384,    3668.117,         -5.094,        3.728,        -4.352
     2459684.259873                ,  963.729,    5634.535,    3655.039,         -5.098,        3.706,        -4.366
     2459684.259907                ,  948.431,    5645.621,    3641.920,         -5.101,        3.684,        -4.380
     2459684.259942                ,  933.122,    5656.642,    3628.759,         -5.105,        3.663,        -4.394
     2459684.259977                ,  917.802,    5667.598,    3615.555,         -5.108,        3.641,        -4.408
     2459684.260012                ,  902.472,    5678.488,    3602.311,         -5.112,        3.619,        -4.422
     2459684.260046                ,  887.131,    5689.314,    3589.025,         -5.115,        3.598,        -4.436
     2459684.260081                ,  871.781,    5700.075,    3575.697,         -5.119,        3.576,        -4.449
     2459684.260116                ,  856.420,    5710.770,    3562.329,         -5.122,        3.554,        -4.463
     2459684.260150                ,  841.049,    5721.399,    3548.919,         -5.125,        3.532,        -4.477
     2459684.260185                ,  825.669,    5731.963,    3535.468,         -5.128,        3.510,        -4.490
     2459684.260220                ,  810.279,    5742.461,    3521.977,         -5.131,        3.488,        -4.504
     2459684.260255                ,  794.880,    5752.893,    3508.445,         -5.135,        3.466,        -4.517
     2459684.260289                ,  779.472,    5763.259,    3494.873,         -5.138,        3.444,        -4.531
     2459684.260324                ,  764.054,    5773.559,    3481.261,         -5.141,        3.422,        -4.544
     2459684.260359                ,  748.628,    5783.793,    3467.609,         -5.143,        3.400,        -4.557
     2459684.260394                ,  733.194,    5793.960,    3453.916,         -5.146,        3.378,        -4.571
     2459684.260428                ,  717.751,    5804.061,    3440.184,         -5.149,        3.356,        -4.584
     2459684.260463                ,  702.300,    5814.095,    3426.412,         -5.152,        3.334,        -4.597
     2459684.260498                ,  686.840,    5824.062,    3412.601,         -5.154,        3.311,        -4.610
     2459684.260532                ,  671.373,    5833.962,    3398.751,         -5.157,        3.289,        -4.623
     2459684.260567                ,  655.898,    5843.796,    3384.861,         -5.160,        3.267,        -4.636
     2459684.260602                ,  640.416,    5853.562,    3370.932,         -5.162,        3.244,        -4.649
     2459684.260637                ,  624.926,    5863.262,    3356.965,         -5.164,        3.222,        -4.662
     2459684.260671                ,  609.429,    5872.893,    3342.959,         -5.167,        3.199,        -4.675
     2459684.260706                ,  593.925,    5882.458,    3328.915,         -5.169,        3.177,        -4.688
     2459684.260741                ,  578.415,    5891.955,    3314.832,         -5.171,        3.154,        -4.701
     2459684.260775                ,  562.897,    5901.384,    3300.711,         -5.174,        3.132,        -4.713
     2459684.260810                ,  547.374,    5910.746,    3286.552,         -5.176,        3.109,        -4.726
     2459684.260845                ,  531.843,    5920.039,    3272.355,         -5.178,        3.087,        -4.739
     2459684.260880                ,  516.307,    5929.265,    3258.120,         -5.180,        3.064,        -4.751
     2459684.260914                ,  500.765,    5938.423,    3243.848,         -5.182,        3.041,        -4.764
     2459684.260949                ,  485.217,    5947.512,    3229.539,         -5.184,        3.018,        -4.776
     2459684.260984                ,  469.664,    5956.533,    3215.192,         -5.185,        2.996,        -4.788
     2459684.261019                ,  454.105,    5965.486,    3200.809,         -5.187,        2.973,        -4.801
     2459684.261053                ,  438.541,    5974.370,    3186.388,         -5.189,        2.950,        -4.813
     2459684.261088                ,  422.972,    5983.186,    3171.931,         -5.191,        2.927,        -4.825
     2459684.261123                ,  407.398,    5991.933,    3157.437,         -5.192,        2.904,        -4.837
     2459684.261157                ,  391.819,    6000.611,    3142.907,         -5.194,        2.881,        -4.849
     2459684.261192                ,  376.236,    6009.220,    3128.341,         -5.195,        2.858,        -4.861
     2459684.261227                ,  360.648,    6017.760,    3113.739,         -5.197,        2.835,        -4.873
     2459684.261262                ,  345.057,    6026.231,    3099.100,         -5.198,        2.812,        -4.885
     2459684.261296                ,  329.461,    6034.633,    3084.427,         -5.199,        2.789,        -4.897
     2459684.261331                ,  313.862,    6042.966,    3069.717,         -5.200,        2.766,        -4.909
     2459684.261366                ,  298.259,    6051.229,    3054.972,         -5.202,        2.743,        -4.921
     2459684.261400                ,  282.652,    6059.423,    3040.193,         -5.203,        2.720,        -4.932
     2459684.261435                ,  267.043,    6067.547,    3025.378,         -5.204,        2.696,        -4.944
     2459684.261470                ,  251.430,    6075.601,    3010.528,         -5.205,        2.673,        -4.956
     2459684.261505                ,  235.815,    6083.586,    2995.644,         -5.206,        2.650,        -4.967
     2459684.261539                ,  220.196,    6091.501,    2980.725,         -5.207,        2.627,        -4.979
     2459684.261574                ,  204.575,    6099.346,    2965.771,         -5.207,        2.603,        -4.990
     2459684.261609                ,  188.952,    6107.121,    2950.784,         -5.208,        2.580,        -5.001
     2459684.261644                ,  173.327,    6114.825,    2935.763,         -5.209,        2.557,        -5.013
     2459684.261678                ,  157.700,    6122.460,    2920.707,         -5.209,        2.533,        -5.024
     2459684.261713                ,  142.070,    6130.024,    2905.619,         -5.210,        2.510,        -5.035
     2459684.261748                ,  126.440,    6137.518,    2890.496,         -5.211,        2.486,        -5.046
     2459684.261782                ,  110.807,    6144.941,    2875.341,         -5.211,        2.463,        -5.057
     2459684.261817                ,  95.174,    6152.294,    2860.152,         -5.211,        2.439,        -5.068
     2459684.261852                ,  79.539,    6159.576,    2844.930,         -5.212,        2.416,        -5.079
     2459684.261887                ,  63.904,    6166.787,    2829.676,         -5.212,        2.392,        -5.090
     2459684.261921                ,  48.268,    6173.927,    2814.389,         -5.212,        2.368,        -5.101
     2459684.261956                ,  32.631,    6180.997,    2799.069,         -5.212,        2.345,        -5.112
     2459684.261991                ,  16.994,    6187.996,    2783.718,         -5.212,        2.321,        -5.123
     2459684.262025                ,  1.356,    6194.923,    2768.334,         -5.212,        2.297,        -5.133
     2459684.262060                ,  -14.281,    6201.779,    2752.918,         -5.212,        2.274,        -5.144
     2459684.262095                ,  -29.918,    6208.564,    2737.471,         -5.212,        2.250,        -5.154
     2459684.262130                ,  -45.555,    6215.278,    2721.992,         -5.212,        2.226,        -5.165
     2459684.262164                ,  -61.192,    6221.921,    2706.482,         -5.212,        2.202,        -5.175
     2459684.262199                ,  -76.827,    6228.491,    2690.940,         -5.212,        2.178,        -5.186
     2459684.262234                ,  -92.462,    6234.991,    2675.368,         -5.211,        2.155,        -5.196
     2459684.262269                ,  -108.096,    6241.419,    2659.765,         -5.211,        2.131,        -5.206
     2459684.262303                ,  -123.728,    6247.775,    2644.131,         -5.211,        2.107,        -5.216
     2459684.262338                ,  -139.359,    6254.059,    2628.466,         -5.210,        2.083,        -5.227
     2459684.262373                ,  -154.989,    6260.271,    2612.772,         -5.210,        2.059,        -5.237
     2459684.262407                ,  -170.616,    6266.412,    2597.047,         -5.209,        2.035,        -5.247
     2459684.262442                ,  -186.242,    6272.480,    2581.292,         -5.208,        2.011,        -5.257
     2459684.262477                ,  -201.866,    6278.477,    2565.508,         -5.207,        1.987,        -5.266
     2459684.262512                ,  -217.487,    6284.401,    2549.694,         -5.207,        1.963,        -5.276
     2459684.262546                ,  -233.106,    6290.253,    2533.851,         -5.206,        1.939,        -5.286
     2459684.262581                ,  -248.722,    6296.033,    2517.978,         -5.205,        1.915,        -5.296
     2459684.262616                ,  -264.335,    6301.741,    2502.077,         -5.204,        1.890,        -5.305
     2459684.262650                ,  -279.945,    6307.376,    2486.146,         -5.203,        1.866,        -5.315
     2459684.262685                ,  -295.552,    6312.939,    2470.187,         -5.202,        1.842,        -5.324
     2459684.262720                ,  -311.155,    6318.429,    2454.200,         -5.201,        1.818,        -5.334
     2459684.262755                ,  -326.755,    6323.847,    2438.184,         -5.199,        1.794,        -5.343
     2459684.262789                ,  -342.352,    6329.192,    2422.141,         -5.198,        1.770,        -5.353
     2459684.262824                ,  -357.944,    6334.464,    2406.069,         -5.197,        1.745,        -5.362
     2459684.262859                ,  -373.532,    6339.663,    2389.969,         -5.195,        1.721,        -5.371
     2459684.262894                ,  -389.116,    6344.790,    2373.842,         -5.194,        1.697,        -5.380
     2459684.262928                ,  -404.695,    6349.844,    2357.688,         -5.192,        1.672,        -5.389
     2459684.262963                ,  -420.270,    6354.824,    2341.507,         -5.191,        1.648,        -5.398
     2459684.262998                ,  -435.840,    6359.732,    2325.298,         -5.189,        1.624,        -5.407
     2459684.263032                ,  -451.405,    6364.567,    2309.063,         -5.187,        1.599,        -5.416
     2459684.263067                ,  -466.965,    6369.328,    2292.801,         -5.186,        1.575,        -5.425
     2459684.263102                ,  -482.519,    6374.017,    2276.513,         -5.184,        1.551,        -5.434
     2459684.263137                ,  -498.068,    6378.632,    2260.198,         -5.182,        1.526,        -5.443
     2459684.263171                ,  -513.611,    6383.174,    2243.858,         -5.180,        1.502,        -5.451
     2459684.263206                ,  -529.148,    6387.642,    2227.491,         -5.178,        1.477,        -5.460
     2459684.263241                ,  -544.680,    6392.038,    2211.099,         -5.176,        1.453,        -5.468
     2459684.263275                ,  -560.204,    6396.359,    2194.682,         -5.174,        1.428,        -5.477
     2459684.263310                ,  -575.723,    6400.608,    2178.239,         -5.172,        1.404,        -5.485
     2459684.263345                ,  -591.235,    6404.782,    2161.771,         -5.169,        1.379,        -5.493
     2459684.263380                ,  -606.740,    6408.883,    2145.278,         -5.167,        1.355,        -5.502
     2459684.263414                ,  -622.238,    6412.911,    2128.760,         -5.165,        1.330,        -5.510
     2459684.263449                ,  -637.729,    6416.864,    2112.218,         -5.162,        1.306,        -5.518
     2459684.263484                ,  -653.212,    6420.744,    2095.652,         -5.160,        1.281,        -5.526
     2459684.263519                ,  -668.688,    6424.551,    2079.061,         -5.157,        1.256,        -5.534
     2459684.263553                ,  -684.157,    6428.283,    2062.447,         -5.155,        1.232,        -5.542
     2459684.263588                ,  -699.617,    6431.942,    2045.808,         -5.152,        1.207,        -5.550
     2459684.263623                ,  -715.070,    6435.526,    2029.147,         -5.149,        1.183,        -5.558
     2459684.263657                ,  -730.514,    6439.037,    2012.461,         -5.147,        1.158,        -5.566
     2459684.263692                ,  -745.950,    6442.474,    1995.753,         -5.144,        1.133,        -5.573
     2459684.263727                ,  -761.377,    6445.836,    1979.021,         -5.141,        1.109,        -5.581
     2459684.263762                ,  -776.796,    6449.125,    1962.267,         -5.138,        1.084,        -5.589
     2459684.263796                ,  -792.206,    6452.339,    1945.490,         -5.135,        1.059,        -5.596
     2459684.263831                ,  -807.606,    6455.480,    1928.691,         -5.132,        1.034,        -5.603
     2459684.263866                ,  -822.997,    6458.546,    1911.869,         -5.129,        1.010,        -5.611
     2459684.263900                ,  -838.379,    6461.538,    1895.026,         -5.126,        0.985,        -5.618
     2459684.263935                ,  -853.751,    6464.456,    1878.160,         -5.122,        0.960,        -5.625
     2459684.263970                ,  -869.114,    6467.299,    1861.273,         -5.119,        0.935,        -5.633
     2459684.264005                ,  -884.466,    6470.068,    1844.365,         -5.116,        0.911,        -5.640
     2459684.264039                ,  -899.808,    6472.763,    1827.435,         -5.112,        0.886,        -5.647
     2459684.264074                ,  -915.140,    6475.383,    1810.484,         -5.109,        0.861,        -5.654
     2459684.264109                ,  -930.461,    6477.929,    1793.513,         -5.105,        0.836,        -5.661
     2459684.264144                ,  -945.772,    6480.401,    1776.520,         -5.102,        0.811,        -5.668
     2459684.264178                ,  -961.072,    6482.798,    1759.507,         -5.098,        0.787,        -5.674
     2459684.264213                ,  -976.361,    6485.120,    1742.474,         -5.094,        0.762,        -5.681
     2459684.264248                ,  -991.638,    6487.368,    1725.421,         -5.091,        0.737,        -5.688
     2459684.264282                ,  -1006.904,    6489.542,    1708.348,         -5.087,        0.712,        -5.694
     2459684.264317                ,  -1022.159,    6491.640,    1691.255,         -5.083,        0.687,        -5.701
     2459684.264352                ,  -1037.402,    6493.665,    1674.143,         -5.079,        0.662,        -5.707
     2459684.264387                ,  -1052.632,    6495.614,    1657.011,         -5.075,        0.637,        -5.714
     2459684.264421                ,  -1067.851,    6497.489,    1639.861,         -5.071,        0.613,        -5.720
     2459684.264456                ,  -1083.058,    6499.290,    1622.691,         -5.067,        0.588,        -5.726
     2459684.264491                ,  -1098.252,    6501.015,    1605.503,         -5.063,        0.563,        -5.733
     2459684.264525                ,  -1113.433,    6502.666,    1588.296,         -5.058,        0.538,        -5.739
     2459684.264560                ,  -1128.602,    6504.242,    1571.071,         -5.054,        0.513,        -5.745
     2459684.264595                ,  -1143.758,    6505.744,    1553.828,         -5.050,        0.488,        -5.751
     2459684.264630                ,  -1158.900,    6507.170,    1536.567,         -5.045,        0.463,        -5.757
     2459684.264664                ,  -1174.029,    6508.522,    1519.288,         -5.041,        0.438,        -5.763
     2459684.264699                ,  -1189.145,    6509.799,    1501.992,         -5.036,        0.413,        -5.768
     2459684.264734                ,  -1204.247,    6511.001,    1484.678,         -5.032,        0.388,        -5.774
     2459684.264769                ,  -1219.335,    6512.129,    1467.347,         -5.027,        0.363,        -5.780
     2459684.264803                ,  -1234.409,    6513.181,    1450.000,         -5.022,        0.338,        -5.785
     2459684.264838                ,  -1249.469,    6514.159,    1432.635,         -5.018,        0.313,        -5.791
     2459684.264873                ,  -1264.515,    6515.062,    1415.254,         -5.013,        0.288,        -5.796
     2459684.264907                ,  -1279.546,    6515.890,    1397.857,         -5.008,        0.263,        -5.802
     2459684.264942                ,  -1294.563,    6516.643,    1380.444,         -5.003,        0.239,        -5.807
     2459684.264977                ,  -1309.564,    6517.321,    1363.015,         -4.998,        0.214,        -5.812
     2459684.265012                ,  -1324.551,    6517.924,    1345.570,         -4.993,        0.189,        -5.818
     2459684.265046                ,  -1339.522,    6518.452,    1328.109,         -4.988,        0.164,        -5.823
     2459684.265081                ,  -1354.478,    6518.906,    1310.634,         -4.983,        0.139,        -5.828
     2459684.265116                ,  -1369.418,    6519.284,    1293.143,         -4.977,        0.114,        -5.833
     2459684.265150                ,  -1384.342,    6519.588,    1275.637,         -4.972,        0.089,        -5.838
     2459684.265185                ,  -1399.251,    6519.816,    1258.117,         -4.967,        0.064,        -5.843
     2459684.265220                ,  -1414.144,    6519.970,    1240.582,         -4.961,        0.039,        -5.847
     2459684.265255                ,  -1429.020,    6520.049,    1223.032,         -4.956,        0.014,        -5.852
     2459684.265289                ,  -1443.880,    6520.052,    1205.469,         -4.951,        -0.011,        -5.857
     2459684.265324                ,  -1458.723,    6519.981,    1187.892,         -4.945,        -0.036,        -5.861
     2459684.265359                ,  -1473.550,    6519.835,    1170.301,         -4.939,        -0.061,        -5.866
     2459684.265394                ,  -1488.359,    6519.614,    1152.696,         -4.934,        -0.086,        -5.870
     2459684.265428                ,  -1503.152,    6519.318,    1135.079,         -4.928,        -0.111,        -5.875
     2459684.265463                ,  -1517.927,    6518.947,    1117.448,         -4.922,        -0.136,        -5.879
     2459684.265498                ,  -1532.685,    6518.501,    1099.804,         -4.916,        -0.161,        -5.883
     2459684.265532                ,  -1547.425,    6517.981,    1082.148,         -4.910,        -0.186,        -5.888
     2459684.265567                ,  -1562.147,    6517.385,    1064.479,         -4.904,        -0.211,        -5.892
     2459684.265602                ,  -1576.851,    6516.714,    1046.798,         -4.898,        -0.236,        -5.896
     2459684.265637                ,  -1591.538,    6515.969,    1029.105,         -4.892,        -0.261,        -5.900
     2459684.265671                ,  -1606.206,    6515.148,    1011.400,         -4.886,        -0.286,        -5.904
     2459684.265706                ,  -1620.855,    6514.253,    993.683,         -4.880,        -0.311,        -5.907
     2459684.265741                ,  -1635.486,    6513.283,    975.955,         -4.874,        -0.336,        -5.911
     2459684.265775                ,  -1650.098,    6512.238,    958.216,         -4.868,        -0.361,        -5.915
     2459684.265810                ,  -1664.691,    6511.118,    940.465,         -4.861,        -0.386,        -5.919
     2459684.265845                ,  -1679.265,    6509.923,    922.704,         -4.855,        -0.411,        -5.922
     2459684.265880                ,  -1693.820,    6508.654,    904.932,         -4.848,        -0.436,        -5.926
     2459684.265914                ,  -1708.355,    6507.309,    887.149,         -4.842,        -0.461,        -5.929
     2459684.265949                ,  -1722.871,    6505.890,    869.357,         -4.835,        -0.486,        -5.933
     2459684.265984                ,  -1737.366,    6504.396,    851.554,         -4.829,        -0.510,        -5.936
     2459684.266019                ,  -1751.842,    6502.827,    833.742,         -4.822,        -0.535,        -5.939
     2459684.266053                ,  -1766.298,    6501.184,    815.920,         -4.815,        -0.560,        -5.942
     2459684.266088                ,  -1780.733,    6499.466,    798.088,         -4.808,        -0.585,        -5.945
     2459684.266123                ,  -1795.148,    6497.673,    780.248,         -4.802,        -0.610,        -5.948
     2459684.266157                ,  -1809.542,    6495.805,    762.398,         -4.795,        -0.635,        -5.951
     2459684.266192                ,  -1823.916,    6493.863,    744.540,         -4.788,        -0.660,        -5.954
     2459684.266227                ,  -1838.268,    6491.846,    726.673,         -4.781,        -0.685,        -5.957
     2459684.266262                ,  -1852.599,    6489.754,    708.797,         -4.774,        -0.710,        -5.960
     2459684.266296                ,  -1866.909,    6487.588,    690.914,         -4.766,        -0.734,        -5.963
     2459684.266331                ,  -1881.198,    6485.348,    673.022,         -4.759,        -0.759,        -5.965
     2459684.266366                ,  -1895.465,    6483.032,    655.123,         -4.752,        -0.784,        -5.968
     2459684.266400                ,  -1909.710,    6480.642,    637.216,         -4.745,        -0.809,        -5.970
